year,state,def_mt_2,def_mt_1
2000,GEORGIA,4.1509441289956595,-23.582875104518408
2000,HAWAII,6.328649938237496,-29.018325821051004
2000,IDAHO,0.5758820328897407,-19.904106362514508
2000,ILLINOIS,3.701873294060709,-25.51828874316725
2000,INDIANA,2.8249279032184216,-24.16651133290725
2000,IOWA,2.9336196254271307,-25.793732593122332
2000,KANSAS,4.213064556645496,-26.771783073510015
2000,KENTUCKY,3.8797580795882025,-26.578535322385534
2000,LOUISIANA,11.365107554215248,-40.79753000020296
2000,MAINE,4.43060333743146,-26.225777848904297
2000,MARYLAND,4.422320428602888,-25.221398811297625
2000,MASSACHUSETTS,1.9057842548244164,-19.489429413330782
2000,MICHIGAN,4.29579087188432,-22.069111153799557
2000,MINNESOTA,3.5632688792130995,-24.472306406280364
2000,MISSISSIPPI,4.237797758041739,-27.51056082152926
2000,MISSOURI,4.272518007949411,-25.85792955854771
2000,MONTANA,4.0054720027788315,-31.842038620176094
2000,NEBRASKA,2.9687405389987154,-27.719149953022203
2000,NEVADA,5.7519508219531,-29.571107081749126
2000,NEW HAMPSHIRE,1.4868181697293315,-20.63570427842056
2000,NEW JERSEY,3.798446696874036,-24.788563728468993
2000,NEW MEXICO,1.6284866028699385,-24.203721638036246
2000,NEW YORK,3.026265044245391,-23.56231536855422
2000,NORTH CAROLINA,3.0993248007584073,-23.358360959013382
2000,NORTH DAKOTA,3.1403251766841667,-28.89413863214122
2000,OHIO,3.70407266855981,-24.852757904367017
2000,OKLAHOMA,6.199947427481423,-29.84769473674187
2000,OREGON,0.549005268341829,-15.034617138059836
2000,PENNSYLVANIA,3.5336214971215085,-25.450650402888854
2000,RHODE ISLAND,3.7529048467020987,-24.933426218441536
2000,SOUTH CAROLINA,3.576726481907677,-25.066276533942013
2000,SOUTH DAKOTA,1.1636422199534424,-23.53054781735773
2000,TENNESSEE,4.205056971877719,-24.00901631701915
2000,TEXAS,6.43643067559545,-28.95774945529691
2000,UTAH,4.578256413349879,-25.982938534269362
2000,VERMONT,2.4669987329730914,-21.35031841328138
2000,VIRGINIA,4.957324939150443,-25.10046245326948
2000,WASHINGTON,4.811337016696293,-26.079750141359913
2000,WEST VIRGINIA,3.0687733806409545,-32.19524151756066
2000,WISCONSIN,3.57867414664792,-24.467272776599415
2000,WYOMING,7.557408254111309,-41.07610575005128
2004,ALABAMA,5.223030513153337,4.262801653099624
2004,ALASKA,15.73883494696533,1.778758997133112
2004,ARIZONA,3.3516100488817147,3.2618313211524974
2004,ARKANSAS,5.032863545929045,4.339822245769298
2004,CALIFORNIA,4.2010494664510345,2.929751640647993
2004,COLORADO,5.066763094494853,3.8133289069800957
2004,CONNECTICUT,4.669315929930451,4.358407031184641
2004,DELAWARE,6.203241880574928,4.76312090138582
2004,FLORIDA,4.893862510993263,5.035833016864588
2004,GEORGIA,3.952127542307049,4.433665327521208
2004,HAWAII,5.5498340595558915,6.535645573759985
2004,IDAHO,4.095773880472042,2.0644097361365965
2004,ILLINOIS,4.730879863718829,4.506910547219567
2004,INDIANA,3.904904438346568,3.9525744139840002
2004,IOWA,4.735560721657173,4.668258528862923
2004,KANSAS,5.291244601808032,4.3893124439186915
2004,KENTUCKY,4.6396762759636445,4.38165380562876
2004,LOUISIANA,12.001239453324253,1.7591273481694314
2004,MAINE,4.833677350695864,4.478686187875636
2004,MARYLAND,4.844924054639366,5.182673935428661
2004,MASSACHUSETTS,3.5368000553406054,3.2315840801163453
2004,MICHIGAN,3.183636704394144,3.6608494993664698
2004,MINNESOTA,4.428256676307707,3.9878398982351904
2004,MISSISSIPPI,5.5682867307147,4.8758804033913306
2004,MISSOURI,4.678597202207557,4.675631748338582
2004,MONTANA,7.605093104804017,5.189876498356116
2004,NEBRASKA,5.654918461108616,4.792095972806476
2004,NEVADA,5.339497796255088,5.819153847615022
2004,NEW HAMPSHIRE,3.365903776291579,3.2964164136951135
